Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2022-07-21 01:09:14,2022-07-21 23:12:25,UTC+01:00,2022-07-21 20:26:20,2022-07-21 20:53:31,27,Swimming,9.5,310.0,160,143,0,5,73,22,0,false,,,
2022-07-21 01:09:14,2022-07-21 23:12:25,UTC+01:00,2022-07-21 16:59:35,2022-07-21 19:01:14,121,Box Fitness,11.0,564.0,162,104,22,8,22,5,0,false,,,
2022-07-21 01:09:14,2022-07-21 23:12:25,UTC+01:00,2022-07-21 10:51:21,2022-07-21 11:21:31,30,Duathlon,6.3,187.0,143,118,15,46,27,0,0,false,,,
2022-07-19 23:28:44,2022-07-21 01:09:14,UTC+01:00,2022-07-20 21:08:41,2022-07-20 22:48:27,99,Box Fitness,12.0,601.0,162,114,34,10,29,8,0,false,,,
2022-07-18 23:05:30,2022-07-19 23:28:44,UTC+01:00,2022-07-19 19:25:00,2022-07-19 20:45:00,80,Rugby,8.1,345.0,153,107,41,25,18,0,0,false,,,
2022-07-18 23:05:30,2022-07-19 23:28:44,UTC+01:00,2022-07-19 18:16:15,2022-07-19 18:41:20,25,Duathlon,6.2,166.0,150,120,22,55,22,0,0,false,,,
2022-07-17 23:40:32,2022-07-18 23:05:30,UTC+01:00,2022-07-18 20:13:01,2022-07-18 21:51:33,98,Box Fitness,9.5,447.0,167,107,42,15,17,4,0,false,,,
2022-07-17 23:40:32,2022-07-18 23:05:30,UTC+01:00,2022-07-18 07:46:57,2022-07-18 08:07:02,20,Spin,5.0,94.0,131,110,38,59,0,0,0,false,,,
2022-07-15 23:43:20,2022-07-16 23:46:44,UTC+01:00,2022-07-16 18:37:29,2022-07-16 20:09:43,92,Box Fitness,11.3,535.0,171,111,22,21,18,10,0,false,,,
2022-07-15 23:43:20,2022-07-16 23:46:44,UTC+01:00,2022-07-16 07:37:27,2022-07-16 08:07:35,30,Duathlon,5.8,162.0,129,112,45,55,0,0,0,false,,,
2022-07-14 23:36:18,2022-07-15 23:43:20,UTC+01:00,2022-07-15 20:02:23,2022-07-15 21:30:03,87,Rugby,8.5,382.0,156,104,28,21,16,1,0,false,,,
2022-07-14 23:36:18,2022-07-15 23:43:20,UTC+01:00,2022-07-15 18:58:01,2022-07-15 19:18:09,20,Duathlon,5.3,118.0,128,114,24,75,0,0,0,false,,,
2022-07-14 00:24:20,2022-07-14 23:36:18,UTC+01:00,2022-07-14 16:33:24,2022-07-14 17:03:28,30,Duathlon,5.9,172.0,146,117,12,82,4,0,0,false,,,
2022-07-13 00:16:36,2022-07-14 00:24:20,UTC+01:00,2022-07-13 20:59:59,2022-07-13 22:37:06,97,Box Fitness,7.2,310.0,159,97,32,15,9,0,0,false,,,
2022-07-13 00:16:36,2022-07-14 00:24:20,UTC+01:00,2022-07-13 06:39:02,2022-07-13 07:05:06,26,Duathlon,5.5,138.0,148,114,24,66,7,0,0,false,,,
2022-07-11 23:48:38,2022-07-13 00:16:36,UTC+01:00,2022-07-12 21:43:49,2022-07-12 21:45:26,1,Rowing,4.0,7.0,129,105,24,59,0,0,0,false,,,
2022-07-11 23:48:38,2022-07-13 00:16:36,UTC+01:00,2022-07-12 19:23:00,2022-07-12 20:55:33,92,Rugby,12.5,668.0,171,121,29,38,23,9,0,false,,,
2022-07-10 00:50:02,2022-07-10 22:45:37,UTC+01:00,2022-07-10 18:25:03,2022-07-10 19:23:44,58,Box Fitness,6.3,217.0,148,100,38,24,8,0,0,false,,,
2022-07-07 22:58:41,2022-07-09 00:31:15,UTC+01:00,2022-07-08 16:34:09,2022-07-08 18:55:41,141,Box Fitness,10.6,564.0,161,99,27,7,19,2,0,false,,,
2022-07-06 22:59:36,2022-07-07 22:58:41,UTC+01:00,2022-07-07 20:16:25,2022-07-07 21:54:28,98,Box Fitness,10.7,504.0,169,106,18,15,17,10,0,false,,,
2022-07-06 22:59:36,2022-07-07 22:58:41,UTC+01:00,2022-07-07 07:40:25,2022-07-07 08:00:36,20,Duathlon,5.1,105.0,131,113,37,61,0,0,0,false,,,
2022-07-06 00:30:24,2022-07-06 22:59:36,UTC+01:00,2022-07-06 21:21:00,2022-07-06 22:01:10,40,Duathlon,7.0,261.0,139,119,10,84,4,0,0,false,,,
2022-07-05 01:02:27,2022-07-06 00:30:24,UTC+01:00,2022-07-05 19:28:37,2022-07-05 20:53:17,84,Rugby,12.4,617.0,174,122,32,25,23,16,0,false,,,
2022-07-05 01:02:27,2022-07-06 00:30:24,UTC+01:00,2022-07-05 15:38:22,2022-07-05 16:16:25,38,Spin,9.4,337.0,158,130,15,25,54,5,0,false,,,
2022-07-05 01:02:27,2022-07-06 00:30:24,UTC+01:00,2022-07-05 11:04:40,2022-07-05 11:34:54,30,Duathlon,6.9,228.0,149,123,10,64,25,0,0,false,,,
2022-07-04 01:20:12,2022-07-05 01:02:27,UTC+01:00,2022-07-04 19:35:19,2022-07-04 21:50:56,135,Box Fitness,12.2,703.0,161,108,36,16,20,4,0,false,,,
2022-07-04 01:20:12,2022-07-05 01:02:27,UTC+01:00,2022-07-04 11:39:11,2022-07-04 12:09:20,30,Duathlon,7.5,245.0,153,125,6,59,33,0,0,false,,,
2022-07-03 01:17:17,2022-07-04 01:20:12,UTC+01:00,2022-07-03 08:08:49,2022-07-03 08:39:01,30,Duathlon,6.5,200.0,148,120,8,67,23,0,0,false,,,
2022-07-02 01:08:36,2022-07-03 01:17:17,UTC+01:00,2022-07-02 21:05:55,2022-07-02 22:36:46,90,Box Fitness,7.5,334.0,153,102,45,19,10,0,0,false,,,
2022-07-01 01:02:19,2022-07-02 01:08:36,UTC+01:00,2022-07-01 21:33:25,2022-07-01 22:55:57,82,Box Fitness,8.1,281.0,164,100,50,2,6,8,0,false,,,
2022-06-30 01:51:16,2022-07-01 01:02:19,UTC+01:00,2022-06-30 21:01:51,2022-06-30 22:01:56,60,Duathlon,7.7,347.0,137,114,15,84,0,0,0,false,,,
2022-06-28 23:44:20,2022-06-30 01:51:16,UTC+01:00,2022-06-29 20:48:26,2022-06-29 22:41:21,112,Box Fitness,12.7,661.0,167,111,21,7,22,15,0,false,,,
2022-06-28 23:44:20,2022-06-30 01:51:16,UTC+01:00,2022-06-29 15:45:00,2022-06-29 17:05:00,80,Rugby,5.2,168.0,131,94,55,9,0,0,0,false,,,
2022-06-28 23:44:20,2022-06-30 01:51:16,UTC+01:00,2022-06-29 14:19:25,2022-06-29 14:39:33,20,Duathlon,5.2,110.0,135,116,24,73,1,0,0,false,,,
2022-06-28 00:39:11,2022-06-28 23:44:20,UTC+01:00,2022-06-28 19:30:00,2022-06-28 20:40:00,70,Rugby,8.4,332.0,157,109,49,20,19,2,0,false,,,
2022-06-28 00:39:11,2022-06-28 23:44:20,UTC+01:00,2022-06-28 08:11:47,2022-06-28 08:31:59,20,Duathlon,5.4,119.0,141,115,21,64,8,0,0,false,,,
2022-06-27 00:00:22,2022-06-28 00:39:11,UTC+01:00,2022-06-27 21:06:00,2022-06-27 23:00:07,114,Box Fitness,11.6,595.0,166,108,35,14,19,7,0,false,,,
2022-06-26 02:14:52,2022-06-27 00:00:22,UTC+01:00,2022-06-26 11:52:22,2022-06-26 12:22:33,30,Duathlon,7.0,225.0,152,123,10,58,30,0,0,false,,,
2022-06-24 00:22:41,2022-06-24 23:43:13,UTC+01:00,2022-06-24 15:36:01,2022-06-24 16:17:49,41,Spin,11.5,435.0,161,138,2,29,24,45,0,false,,,
2022-06-24 00:22:41,2022-06-24 23:43:13,UTC+01:00,2022-06-24 10:39:11,2022-06-24 11:09:21,30,Duathlon,6.2,192.0,135,119,12,85,3,0,0,false,,,
2022-06-23 00:27:45,2022-06-24 00:22:41,UTC+01:00,2022-06-23 20:42:52,2022-06-23 22:24:51,101,Box Fitness,10.1,521.0,170,109,22,24,23,4,0,false,,,
2022-06-21 23:39:38,2022-06-23 00:27:45,UTC+01:00,2022-06-22 20:02:58,2022-06-22 22:02:49,119,Box Fitness,8.9,441.0,150,100,26,11,17,0,0,false,,,
2022-06-21 23:39:38,2022-06-23 00:27:45,UTC+01:00,2022-06-22 05:34:26,2022-06-22 06:04:38,30,Duathlon,6.0,176.0,137,116,19,78,1,0,0,false,,,
2022-06-20 23:40:27,2022-06-21 23:39:38,UTC+01:00,2022-06-21 21:56:37,2022-06-21 22:12:02,15,Box Fitness,4.6,62.0,133,107,50,37,1,0,0,false,,,
2022-06-20 23:40:27,2022-06-21 23:39:38,UTC+01:00,2022-06-21 19:08:24,2022-06-21 20:47:10,98,Rugby,8.3,386.0,159,105,45,26,11,1,0,false,,,
2022-06-20 23:40:27,2022-06-21 23:39:38,UTC+01:00,2022-06-21 07:36:54,2022-06-21 08:07:02,30,Duathlon,6.1,183.0,142,117,14,83,2,0,0,false,,,
2022-06-20 01:30:32,2022-06-20 23:40:27,UTC+01:00,2022-06-20 19:17:52,2022-06-20 21:16:05,118,Box Fitness,8.8,384.0,166,92,20,6,7,6,0,false,,,
2022-06-20 01:30:32,2022-06-20 23:40:27,UTC+01:00,2022-06-20 15:25:00,2022-06-20 16:25:00,60,Rugby,7.3,304.0,146,112,33,63,3,0,0,false,,,
2022-06-20 01:30:32,2022-06-20 23:40:27,UTC+01:00,2022-06-20 10:47:32,2022-06-20 11:17:44,30,Duathlon,6.7,221.0,140,123,13,71,15,0,0,false,,,
2022-06-16 23:59:43,2022-06-18 01:47:03,UTC+01:00,2022-06-17 16:35:00,2022-06-17 17:25:00,50,Rugby,7.7,283.0,171,112,45,42,4,4,0,false,,,
2022-06-16 23:59:43,2022-06-18 01:47:03,UTC+01:00,2022-06-17 06:20:57,2022-06-17 06:51:02,30,Duathlon,6.6,216.0,140,120,8,88,2,0,0,false,,,
2022-06-15 23:47:14,2022-06-16 23:59:43,UTC+01:00,2022-06-16 20:27:32,2022-06-16 22:11:20,103,Box Fitness,11.4,546.0,163,107,22,6,25,7,0,false,,,
2022-06-15 00:05:40,2022-06-15 23:47:14,UTC+01:00,2022-06-15 20:34:57,2022-06-15 21:05:27,30,Swimming,9.0,311.0,159,136,4,11,80,5,0,false,,,
2022-06-14 00:36:00,2022-06-15 00:05:40,UTC+01:00,2022-06-14 13:20:00,2022-06-14 14:25:00,65,Rugby,7.4,306.0,140,109,53,39,6,0,0,false,,,
2022-06-14 00:36:00,2022-06-15 00:05:40,UTC+01:00,2022-06-14 09:50:00,2022-06-14 10:20:10,30,Duathlon,7.1,232.0,149,124,11,55,31,0,0,false,,,
2022-06-12 23:49:38,2022-06-14 00:36:00,UTC+01:00,2022-06-13 20:52:02,2022-06-13 21:10:19,18,Box Fitness,7.3,178.0,162,134,7,25,47,19,0,false,,,
2022-06-12 23:49:38,2022-06-14 00:36:00,UTC+01:00,2022-06-13 19:30:21,2022-06-13 20:10:30,40,Duathlon,7.9,304.0,147,128,5,29,63,0,0,false,,,
2022-06-11 23:57:23,2022-06-12 23:49:38,UTC+01:00,2022-06-12 20:16:08,2022-06-12 22:16:45,120,Box Fitness,8.1,365.0,163,96,28,4,11,4,0,false,,,
2022-06-09 23:07:41,2022-06-11 01:00:28,UTC+01:00,2022-06-10 18:38:05,2022-06-10 20:12:32,94,Box Fitness,10.5,513.0,156,112,25,14,34,3,0,false,,,
2022-06-09 23:07:41,2022-06-11 01:00:28,UTC+01:00,2022-06-10 06:07:56,2022-06-10 06:38:07,30,Duathlon,5.4,133.0,136,111,42,53,0,0,0,false,,,
2022-06-09 00:27:46,2022-06-09 23:07:41,UTC+01:00,2022-06-09 07:38:31,2022-06-09 08:03:41,25,Spin,4.9,97.0,143,102,26,44,1,0,0,false,,,
2022-06-08 00:04:07,2022-06-09 00:27:46,UTC+01:00,2022-06-08 20:58:20,2022-06-08 22:44:45,106,Box Fitness,7.1,310.0,172,90,21,10,7,3,0,false,,,
2022-06-07 00:14:20,2022-06-08 00:04:07,UTC+01:00,2022-06-07 20:24:20,2022-06-07 22:14:02,109,Box Fitness,10.9,513.0,165,100,17,5,21,7,0,false,,,
2022-06-07 00:14:20,2022-06-08 00:04:07,UTC+01:00,2022-06-07 08:17:46,2022-06-07 08:37:53,20,Duathlon,5.6,126.0,149,117,25,51,19,0,0,false,,,
2022-06-06 01:14:42,2022-06-07 00:14:20,UTC+01:00,2022-06-06 21:58:02,2022-06-06 22:43:07,45,Duathlon,8.0,310.0,150,119,20,52,23,0,0,false,,,
2022-06-04 00:21:02,2022-06-05 01:55:59,UTC+01:00,2022-06-04 21:24:56,2022-06-04 23:02:38,97,Box Fitness,11.9,564.0,166,107,16,4,29,9,0,false,,,
2022-06-04 00:21:02,2022-06-05 01:55:59,UTC+01:00,2022-06-04 09:15:41,2022-06-04 09:35:50,20,Duathlon,5.5,127.0,139,117,13,82,3,0,0,false,,,
2022-06-02 23:51:49,2022-06-04 00:21:02,UTC+01:00,2022-06-03 20:35:22,2022-06-03 22:23:04,107,Box Fitness,9.7,399.0,170,91,12,8,6,11,0,false,,,
2022-06-02 23:51:49,2022-06-04 00:21:02,UTC+01:00,2022-06-03 08:08:32,2022-06-03 08:38:36,30,Duathlon,6.9,227.0,148,124,7,65,26,0,0,false,,,
2022-06-02 00:05:44,2022-06-02 23:51:49,UTC+01:00,2022-06-02 21:38:57,2022-06-02 22:22:50,43,Box Fitness,4.8,102.0,128,95,53,9,0,0,0,false,,,
2022-06-02 00:05:44,2022-06-02 23:51:49,UTC+01:00,2022-06-02 19:45:00,2022-06-02 21:05:00,80,Running,15.4,914.0,185,141,2,8,43,39,3,false,,,
2022-06-02 00:05:44,2022-06-02 23:51:49,UTC+01:00,2022-06-02 13:30:00,2022-06-02 13:40:00,10,Gymnastics,4.6,56.0,132,114,19,81,0,0,0,false,,,
2022-06-02 00:05:44,2022-06-02 23:51:49,UTC+01:00,2022-06-02 12:37:00,2022-06-02 13:17:11,40,Duathlon,8.5,341.0,143,128,1,52,46,0,0,false,,,
2022-05-31 23:34:18,2022-06-02 00:05:44,UTC+01:00,2022-06-01 20:57:00,2022-06-01 21:41:38,44,Spin,11.2,422.0,164,133,8,23,29,33,0,false,,,
2022-05-31 23:34:18,2022-06-02 00:05:44,UTC+01:00,2022-06-01 06:23:50,2022-06-01 06:48:57,25,Duathlon,5.9,159.0,145,118,13,74,11,0,0,false,,,
2022-05-30 23:44:02,2022-05-31 23:34:18,UTC+01:00,2022-05-31 19:47:38,2022-05-31 21:37:19,109,Box Fitness,8.6,399.0,159,101,40,12,13,1,0,false,,,
2022-05-30 00:12:29,2022-05-30 23:44:02,UTC+01:00,2022-05-30 20:21:33,2022-05-30 22:27:27,125,Box Fitness,10.1,509.0,163,103,40,13,16,2,0,false,,,
2022-05-26 23:48:08,2022-05-28 00:06:08,UTC+01:00,2022-05-27 08:46:53,2022-05-27 09:05:06,18,Spin,4.9,90.0,124,113,32,67,0,0,0,false,,,
2022-05-26 00:22:39,2022-05-26 23:48:08,UTC+01:00,2022-05-26 20:06:54,2022-05-26 21:44:48,97,Box Fitness,8.4,401.0,172,102,24,20,16,2,0,false,,,
2022-05-26 00:22:39,2022-05-26 23:48:08,UTC+01:00,2022-05-26 09:33:42,2022-05-26 10:03:54,30,Duathlon,6.2,186.0,150,118,12,72,12,0,0,false,,,
2022-05-24 22:55:29,2022-05-26 00:22:39,UTC+01:00,2022-05-25 19:37:50,2022-05-25 21:44:04,126,Box Fitness,9.6,425.0,168,97,31,8,5,7,0,false,,,
2022-05-24 00:11:47,2022-05-24 22:55:29,UTC+01:00,2022-05-24 20:04:15,2022-05-24 20:50:19,46,Spin,7.9,307.0,150,120,11,42,39,0,0,false,,,
2022-05-24 00:11:47,2022-05-24 22:55:29,UTC+01:00,2022-05-24 08:34:04,2022-05-24 09:04:15,30,Spin,6.0,176.0,148,118,19,69,11,0,0,false,,,
2022-05-22 22:29:56,2022-05-24 00:11:47,UTC+01:00,2022-05-23 19:56:57,2022-05-23 21:58:31,121,Box Fitness,9.8,501.0,163,102,21,13,18,4,0,false,,,
2022-05-20 23:19:53,2022-05-22 03:05:08,UTC+01:00,2022-05-21 21:00:43,2022-05-21 21:26:56,26,Spin,6.6,196.0,151,123,8,53,36,0,0,false,,,
2022-05-19 23:07:35,2022-05-20 23:19:53,UTC+01:00,2022-05-20 20:40:42,2022-05-20 22:12:44,92,Box Fitness,6.4,239.0,161,87,16,3,8,1,0,false,,,
2022-05-19 23:07:35,2022-05-20 23:19:53,UTC+01:00,2022-05-20 06:08:12,2022-05-20 06:28:17,20,Spin,5.2,107.0,131,113,24,73,0,0,0,false,,,
2022-05-19 00:51:29,2022-05-19 23:07:35,UTC+01:00,2022-05-19 21:06:00,2022-05-19 21:26:00,20,Other,4.8,71.0,133,107,70,30,0,0,0,false,,,
2022-05-19 00:51:29,2022-05-19 23:07:35,UTC+01:00,2022-05-19 20:33:16,2022-05-19 21:05:17,32,Swimming,9.6,332.0,163,139,2,5,66,22,0,false,,,
2022-05-19 00:51:29,2022-05-19 23:07:35,UTC+01:00,2022-05-19 10:05:00,2022-05-19 10:30:13,25,Spin,5.6,142.0,139,116,12,82,0,0,0,false,,,
2022-05-18 03:11:41,2022-05-19 00:51:29,UTC+01:00,2022-05-18 19:10:00,2022-05-18 20:55:00,105,Box Fitness,11.0,531.0,168,107,26,10,22,8,0,false,,,
2022-05-16 23:25:32,2022-05-18 03:11:41,UTC+01:00,2022-05-17 18:54:51,2022-05-17 21:07:24,132,Box Fitness,10.1,511.0,165,99,17,6,19,3,0,false,,,
2022-05-16 23:25:32,2022-05-18 03:11:41,UTC+01:00,2022-05-17 09:27:57,2022-05-17 09:58:02,30,Spin,6.2,188.0,134,118,10,87,0,0,0,false,,,
2022-05-14 23:58:18,2022-05-15 23:57:42,UTC+01:00,2022-05-15 20:29:39,2022-05-15 21:29:42,60,Spin,13.4,692.0,161,144,0,4,66,30,0,false,,,
2022-05-13 00:01:10,2022-05-13 21:31:39,UTC+01:00,2022-05-13 16:19:58,2022-05-13 17:00:47,40,Running,12.2,472.0,178,144,4,8,40,44,4,false,,,
2022-05-13 00:01:10,2022-05-13 21:31:39,UTC+01:00,2022-05-13 16:04:05,2022-05-13 16:14:15,10,Spin,4.6,52.0,144,112,32,42,14,0,0,false,,,
2022-05-13 00:01:10,2022-05-13 21:31:39,UTC+01:00,2022-05-13 09:34:53,2022-05-13 10:04:58,30,Spin,6.1,188.0,135,118,9,87,0,0,0,false,,,
2022-05-11 23:47:12,2022-05-13 00:01:10,UTC+01:00,2022-05-12 19:08:00,2022-05-12 21:06:47,118,Box Fitness,7.6,391.0,155,97,26,24,6,0,0,false,,,
2022-05-11 23:47:12,2022-05-13 00:01:10,UTC+01:00,2022-05-12 06:12:22,2022-05-12 06:32:50,20,Spin,5.4,124.0,128,118,10,86,0,0,0,false,,,
2022-05-10 23:53:49,2022-05-11 23:47:12,UTC+01:00,2022-05-11 20:03:11,2022-05-11 21:42:10,98,Box Fitness,8.3,383.0,155,99,24,17,15,0,0,false,,,
2022-05-10 23:53:49,2022-05-11 23:47:12,UTC+01:00,2022-05-11 10:13:38,2022-05-11 10:33:43,20,Spin,6.0,155.0,140,124,6,86,8,0,0,false,,,
2022-05-09 23:38:20,2022-05-10 23:53:49,UTC+01:00,2022-05-10 20:02:39,2022-05-10 21:53:21,110,Box Fitness,12.7,602.0,168,108,21,7,12,19,0,false,,,
2022-05-09 23:38:20,2022-05-10 23:53:49,UTC+01:00,2022-05-10 07:35:50,2022-05-10 08:05:46,29,Spin,5.9,175.0,129,116,19,81,0,0,0,false,,,
2022-05-08 23:17:29,2022-05-09 23:38:20,UTC+01:00,2022-05-09 07:06:52,2022-05-09 07:37:00,30,Spin,6.1,186.0,130,117,5,92,0,0,0,false,,,
2022-05-07 23:33:09,2022-05-08 23:17:29,UTC+01:00,2022-05-08 19:08:33,2022-05-08 19:29:15,20,Spin,4.3,36.0,111,96,81,0,0,0,0,false,,,
2022-05-05 22:41:33,2022-05-06 23:55:47,UTC+01:00,2022-05-06 19:54:11,2022-05-06 21:47:46,113,Box Fitness,11.9,547.0,180,103,16,12,10,13,0,false,,,
2022-05-05 22:41:33,2022-05-06 23:55:47,UTC+01:00,2022-05-06 06:12:08,2022-05-06 06:42:14,30,Spin,6.1,189.0,134,118,4,93,0,0,0,false,,,
2022-05-05 00:02:57,2022-05-05 22:41:33,UTC+01:00,2022-05-05 08:07:25,2022-05-05 08:27:33,20,Spin,5.0,96.0,126,111,40,56,0,0,0,false,,,
2022-05-03 23:38:04,2022-05-05 00:02:57,UTC+01:00,2022-05-04 22:48:40,2022-05-04 23:26:45,38,Spin,7.0,221.0,150,116,51,28,19,0,0,false,,,
2022-05-03 23:38:04,2022-05-05 00:02:57,UTC+01:00,2022-05-04 07:30:35,2022-05-04 08:05:40,35,Spin,6.7,231.0,134,120,5,93,0,0,0,false,,,
2022-05-03 00:17:07,2022-05-03 23:38:04,UTC+01:00,2022-05-03 07:10:08,2022-05-03 07:35:18,25,Spin,5.8,158.0,138,120,8,89,1,0,0,false,,,
2022-05-02 01:30:27,2022-05-03 00:17:07,UTC+01:00,2022-05-02 19:24:32,2022-05-02 20:10:01,45,Spin,9.0,355.0,152,125,11,29,55,0,0,false,,,
2022-05-02 01:30:27,2022-05-03 00:17:07,UTC+01:00,2022-05-02 10:54:00,2022-05-02 11:24:06,30,Spin,6.8,226.0,139,126,2,86,11,0,0,false,,,
2022-05-01 01:16:53,2022-05-02 01:30:27,UTC+01:00,2022-05-01 20:52:49,2022-05-01 22:58:14,125,Box Fitness,8.5,438.0,171,100,29,17,13,1,0,false,,,
2022-05-01 01:16:53,2022-05-02 01:30:27,UTC+01:00,2022-05-01 10:33:35,2022-05-01 11:03:41,30,Spin,6.9,231.0,140,126,1,85,13,0,0,false,,,
2022-04-29 22:52:30,2022-05-01 01:16:53,UTC+01:00,2022-04-30 22:19:22,2022-04-30 23:52:10,92,Box Fitness,8.4,390.0,159,105,29,34,10,2,0,false,,,
2022-04-29 22:52:30,2022-05-01 01:16:53,UTC+01:00,2022-04-30 10:23:52,2022-04-30 10:53:57,30,Spin,6.9,231.0,135,126,2,91,6,0,0,false,,,
2022-04-28 23:05:18,2022-04-29 22:52:30,UTC+01:00,2022-04-29 21:58:51,2022-04-29 22:29:12,30,Spin,5.5,148.0,121,113,18,80,0,0,0,false,,,
2022-04-28 23:05:18,2022-04-29 22:52:30,UTC+01:00,2022-04-29 19:03:36,2022-04-29 21:13:10,129,Box Fitness,10.5,489.0,168,100,34,11,4,10,0,false,,,
2022-04-27 23:35:04,2022-04-28 23:05:18,UTC+01:00,2022-04-28 19:30:00,2022-04-28 20:35:00,65,Gaelic Football,5.6,175.0,163,93,27,12,6,1,0,false,,,
2022-04-27 23:35:04,2022-04-28 23:05:18,UTC+01:00,2022-04-28 07:45:39,2022-04-28 08:05:43,20,Spin,5.7,138.0,137,123,4,91,4,0,0,false,,,
2022-04-26 23:07:08,2022-04-27 23:35:04,UTC+01:00,2022-04-27 19:17:16,2022-04-27 21:10:08,112,Box Fitness,10.6,544.0,167,108,27,8,32,4,0,false,,,
2022-04-26 23:07:08,2022-04-27 23:35:04,UTC+01:00,2022-04-27 05:34:50,2022-04-27 06:04:55,30,Spin,5.9,177.0,135,120,2,96,1,0,0,false,,,
2022-04-26 00:06:28,2022-04-26 23:07:08,UTC+01:00,2022-04-26 22:01:08,2022-04-26 22:09:40,8,Box Fitness,4.9,68.0,155,130,1,23,67,6,0,false,,,
2022-04-26 00:06:28,2022-04-26 23:07:08,UTC+01:00,2022-04-26 20:17:36,2022-04-26 21:39:47,82,Box Fitness,4.3,127.0,139,84,26,5,0,0,0,false,,,
2022-04-26 00:06:28,2022-04-26 23:07:08,UTC+01:00,2022-04-26 08:35:34,2022-04-26 09:05:39,30,Spin,6.2,192.0,136,124,2,96,2,0,0,false,,,
2022-04-25 00:01:53,2022-04-26 00:06:28,UTC+01:00,2022-04-25 20:59:06,2022-04-25 21:39:21,40,Weightlifting,5.3,110.0,178,98,25,12,3,6,0,false,,,
2022-04-25 00:01:53,2022-04-26 00:06:28,UTC+01:00,2022-04-25 20:17:58,2022-04-25 20:54:07,36,Spin,7.9,253.0,157,125,18,15,47,8,0,false,,,
2022-04-24 00:33:05,2022-04-25 00:01:53,UTC+01:00,2022-04-24 21:44:06,2022-04-24 22:48:15,64,Box Fitness,8.5,346.0,156,118,32,39,23,4,0,false,,,
2022-04-24 00:33:05,2022-04-25 00:01:53,UTC+01:00,2022-04-24 09:39:08,2022-04-24 10:09:12,30,Spin,6.0,178.0,137,121,3,91,2,0,0,false,,,
2022-04-22 23:27:40,2022-04-24 00:33:05,UTC+01:00,2022-04-23 22:19:30,2022-04-23 23:24:55,65,Box Fitness,6.1,210.0,150,100,36,15,16,0,0,false,,,
2022-04-22 23:27:40,2022-04-24 00:33:05,UTC+01:00,2022-04-23 06:17:47,2022-04-23 06:47:56,30,Spin,6.0,179.0,134,119,9,88,0,0,0,false,,,
2022-04-21 23:02:30,2022-04-22 23:27:40,UTC+01:00,2022-04-22 20:09:04,2022-04-22 21:43:04,93,Box Fitness,8.4,374.0,154,104,28,17,19,0,0,false,,,
2022-04-21 23:02:30,2022-04-22 23:27:40,UTC+01:00,2022-04-22 08:08:07,2022-04-22 08:38:13,30,Spin,6.3,199.0,140,121,7,90,2,0,0,false,,,
2022-04-20 23:06:18,2022-04-21 23:02:30,UTC+01:00,2022-04-21 21:32:43,2022-04-21 21:44:33,11,Weightlifting,4.2,26.0,123,95,54,12,0,0,0,false,,,
2022-04-20 23:06:18,2022-04-21 23:02:30,UTC+01:00,2022-04-21 20:00:17,2022-04-21 21:12:11,71,Box Fitness,5.7,172.0,162,91,41,4,2,2,0,false,,,
2022-04-20 23:06:18,2022-04-21 23:02:30,UTC+01:00,2022-04-21 06:16:52,2022-04-21 06:47:00,30,Spin,6.4,205.0,138,121,4,93,2,0,0,false,,,
2022-04-19 22:59:15,2022-04-20 23:06:18,UTC+01:00,2022-04-20 20:27:07,2022-04-20 21:27:13,60,Spin,7.7,350.0,133,116,6,91,0,0,0,false,,,
2022-04-19 22:59:15,2022-04-20 23:06:18,UTC+01:00,2022-04-20 08:42:36,2022-04-20 09:12:44,30,Spin,6.5,207.0,134,122,7,93,0,0,0,false,,,
2022-04-19 00:05:09,2022-04-19 22:59:15,UTC+01:00,2022-04-19 17:48:40,2022-04-19 19:24:20,95,Running,16.9,1103.0,191,144,11,4,22,46,14,false,,,
2022-04-19 00:05:09,2022-04-19 22:59:15,UTC+01:00,2022-04-19 10:06:09,2022-04-19 10:36:14,30,Spin,6.9,231.0,139,126,2,84,14,0,0,false,,,
2022-04-18 00:08:30,2022-04-19 00:05:09,UTC+01:00,2022-04-18 21:25:40,2022-04-18 21:42:18,16,Weightlifting,5.1,97.0,147,118,12,69,19,0,0,false,,,
2022-04-18 00:08:30,2022-04-19 00:05:09,UTC+01:00,2022-04-18 19:45:09,2022-04-18 21:11:15,86,Box Fitness,10.6,511.0,162,117,28,39,18,7,0,false,,,
2022-04-18 00:08:30,2022-04-19 00:05:09,UTC+01:00,2022-04-18 10:07:04,2022-04-18 10:37:09,30,Spin,6.7,221.0,142,125,5,78,17,0,0,false,,,
2022-04-15 23:20:54,2022-04-16 23:19:19,UTC+01:00,2022-04-16 20:11:46,2022-04-16 20:51:54,40,Spin,6.2,202.0,131,116,17,82,0,0,0,false,,,
2022-04-15 23:20:54,2022-04-16 23:19:19,UTC+01:00,2022-04-16 18:55:05,2022-04-16 19:44:55,49,Rugby,5.5,156.0,147,103,42,23,10,0,0,false,,,
